"address","categories/0","categories/1","categories/2","categories/3","categoryName","description","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","reviewsCount","state","street","title","totalScore"
"737台灣台南市鹽水區忠孝路116號","火鍋餐廳",,,,"火鍋餐廳",,"23.3112221","120.2725485","星期六","11:00 to 13:30, 17:00 to 21:30","星期日","11:00 to 13:30, 17:00 to 21:30","星期一","11:00 to 13:30, 17:00 to 21:30","星期二","11:00 to 13:30, 17:00 to 21:30","星期三","11:00 to 13:30, 17:00 to 21:30","星期四","11:00 to 13:30, 17:00 to 21:30","星期五","11:00 to 13:30, 17:00 to 21:30","138","台南市鹽水區","忠孝路116號","三媽臭臭鍋鹽水店","3.6"
"730台灣台南市新營區復興路890號","關東煮餐廳",,,,"關東煮餐廳",,"23.3098082","120.2829441","星期六","11:00 to 19:00","星期日","休息","星期一","11:00 to 19:00","星期二","11:00 to 19:00","星期三","11:00 to 19:00","星期四","11:00 to 19:00","星期五","11:00 to 19:00","14","台南市新營區","復興路890號","二板關東煮","4.3"
"737台灣台南市鹽水區清泉路24號","中餐館",,,,"中餐館",,"23.3217006","120.269132","星期六","休息","星期日","13:30 to 20:00","星期一","休息","星期二","休息","星期三","休息","星期四","休息","星期五","休息","1","台南市鹽水區","清泉路24號","煎佐麻里蔥油餅（台南鹽水）","5"
"731台灣台南市後壁區頂安里110號","台灣餐廳",,,,"台灣餐廳",,"23.3295592","120.3450545","星期六","05:30 to 14:15","星期日","休息","星期一","05:30 to 14:30","星期二","05:30 to 14:30","星期三","05:30 to 14:30","星期四","05:30 to 14:30","星期五","05:30 to 14:30","163","台南市後壁區","頂安里110號","後壁樹仔下菜尾湯","4"
"730台灣台南市新營區","早餐餐廳",,,,"早餐餐廳",,"23.3182502","120.3165105","星期六","05:30 to 12:00","星期日","05:30 to 12:00","星期一","05:30 to 12:00","星期二","05:30 to 12:00","星期三","05:30 to 12:00","星期四","05:30 to 12:00","星期五","05:30 to 12:00","50","台南市新營區",,"巧巧堡早餐店","4.3"
"730台灣台南市新營區義和街25-2號","純素餐廳",,,,"純素餐廳",,"23.31223","120.317674","星期六","11:00 to 14:00, 17:00 to 20:00","星期日","休息","星期一","休息","星期二","休息","星期三","休息","星期四","休息","星期五","11:00 to 14:00, 17:00 to 20:00","280","台南市新營區","義和街25-2號","新月義式蔬食","4.9"
"737台灣台南市鹽水區民生街37號","中餐館",,,,"中餐館",,"23.3228316","120.2675823","星期六","16:00 to 23:00","星期日","16:00 to 23:00","星期一","16:00 to 23:00","星期二","16:00 to 23:00","星期三","16:00 to 23:00","星期四","16:00 to 23:00","星期五","16:00 to 23:00","16","台南市鹽水區","民生街37號","R37宵夜","5"
"737台灣台南市鹽水區清泉路27號","中餐館",,,,"中餐館",,"23.3214845","120.2688078","星期六","05:30 to 11:00","星期日","05:30 to 11:00","星期一","休息","星期二","休息","星期三","05:30 to 11:00","星期四","05:30 to 11:00","星期五","05:30 to 11:00","3","台南市鹽水區","清泉路27號","無名草魚湯","5"
"73746台灣台南市鹽水區朝琴路18號","早餐餐廳",,,,"早餐餐廳",,"23.3206772","120.2683481","星期六","06:00 to 10:30","星期日","06:00 to 10:30","星期一","06:00 to 10:30","星期二","06:00 to 10:30","星期三","06:00 to 10:30","星期四","06:00 to 10:30","星期五","06:00 to 10:30","6","台南市鹽水區","朝琴路18號","素食水煎包","5"
"737台灣台南市鹽水區朝琴路130-9號","中式麵食店",,,,"中式麵食店",,"23.3225527","120.2713964","星期六","11:00 to 14:00, 17:00 to 21:00","星期日","11:00 to 14:00, 17:00 to 21:00","星期一","11:00 to 14:00, 17:00 to 21:00","星期二","11:00 to 14:00, 17:00 to 21:00","星期三","11:00 to 14:00, 17:00 to 21:00","星期四","11:00 to 14:00, 17:00 to 21:00","星期五","11:00 to 14:00, 17:00 to 21:00","174","台南市鹽水區","朝琴路130-9號","家鄉牛肉麵","3.8"
"737台灣台南市鹽水區737","早餐餐廳",,,,"早餐餐廳",,"23.3229891","120.271977","星期六","休息","星期日","休息","星期一","05:30 to 10:30","星期二","05:30 to 10:30","星期三","05:30 to 10:30","星期四","05:30 to 10:30","星期五","05:30 to 10:30","29","台南市鹽水區","737","蛋餅大王","4.8"
"730台灣台南市新營區中正路522號","火鍋餐廳",,,,"火鍋餐廳",,"23.3293081","120.3164422","星期六","11:00 to 22:30","星期日","11:00 to 22:30","星期一","11:00 to 22:30","星期二","11:00 to 22:30","星期三","11:00 to 22:30","星期四","11:00 to 22:30","星期五","11:00 to 22:30","1077","台南市新營區","中正路522號","呷鍋小火鍋","4.4"
"737台灣台南市鹽水區中正路5-1號","中菜館","餐廳",,,"中菜館",,"23.3204996","120.2679844","星期六","10:00 to 22:00","星期日","10:00 to 22:00","星期一","10:00 to 22:00","星期二","10:00 to 22:00","星期三","10:00 to 22:00","星期四","10:00 to 22:00","星期五","10:00 to 22:00","25","台南市鹽水區","中正路5-1號","土產沙茶牛羊肉大王","4"
"No. 45號, Zhongzheng Road, No. 45號中正路鹽水區台南市台灣 737","早餐餐廳",,,,"早餐餐廳",,"23.3195241","120.2677233","星期六","05:30 to 17:30","星期日","05:30 to 17:30","星期一","05:30 to 17:30","星期二","05:30 to 17:30","星期三","05:30 to 17:30","星期四","05:30 to 17:30","星期五","05:30 to 17:30","27","台南市鹽水區","No. 45號, Zhongzheng Road, No. 45號中正路","阿婆肉包","4.3"
"737台灣台南市鹽水區朝琴路247號","中式麵食店",,,,"中式麵食店",,"23.3250623","120.2747683","星期六","11:00 to 14:00, 17:00 to 21:00","星期日","11:00 to 14:00, 17:00 to 21:00","星期一","11:00 to 14:00, 17:00 to 21:00","星期二","11:00 to 14:00, 17:00 to 21:00","星期三","11:00 to 14:00, 17:00 to 21:00","星期四","11:00 to 14:00, 17:00 to 21:00","星期五","11:00 to 14:00, 17:00 to 21:00","350","台南市鹽水區","朝琴路247號","鹽水 清香馨牛肉麵","4.5"
"737台灣台南市鹽水區朝琴路2號","中式麵食店","熟食店","餐廳",,"中式麵食店",,"23.3205367","120.2681292","星期六","10:00 to 21:00","星期日","10:00 to 21:00","星期一","10:00 to 21:00","星期二","休息","星期三","10:00 to 21:00","星期四","10:00 to 21:00","星期五","10:00 to 21:00","118","台南市鹽水區","朝琴路2號","時代意麵","4"
"730台灣台南市新營區東興路526號","意大利餐廳",,,,"意大利餐廳",,"23.3197778","120.3229917","星期六","11:00 to 14:00, 17:30 to 21:00","星期日","11:00 to 14:00, 17:30 to 21:00","星期一","11:00 to 14:00, 17:30 to 21:00","星期二","11:00 to 14:00, 17:30 to 21:00","星期三","11:00 to 14:00, 17:30 to 21:00","星期四","11:00 to 14:00, 17:30 to 21:00","星期五","11:00 to 14:00, 17:30 to 21:00","714","台南市新營區","東興路526號","HOME City 我的家義式餐廳","4.2"
"730台灣台南市新營區中正路260號","中菜館",,,,"中菜館",,"23.320313","120.316422","星期六","13:30 to 18:30","星期日","休息","星期一","13:30 to 18:30","星期二","13:30 to 18:30","星期三","休息","星期四","13:30 to 18:30","星期五","13:30 to 18:30","21","台南市新營區","中正路260號","阿月臭豆腐","5"
"730台灣台南市新營區民治路16-6號","早餐餐廳",,,,"早餐餐廳",,"23.3111131","120.3189343","星期六","05:30 to 11:30","星期日","05:30 to 11:30","星期一","05:30 to 11:00","星期二","05:30 to 11:00","星期三","05:30 to 11:00","星期四","05:30 to 11:00","星期五","05:30 to 11:00","30","台南市新營區","民治路16-6號","美而美-民治店","4.4"
"730台灣台南市新營區健康路162-1號","四川酒家",,,,"四川酒家",,"23.3146801","120.3124076","星期六","11:00 to 14:00, 17:00 to 21:00","星期日","11:00 to 14:00, 17:00 to 21:00","星期一","11:00 to 14:00, 17:00 to 21:00","星期二","休息","星期三","11:00 to 14:00, 17:00 to 21:00","星期四","11:00 to 14:00, 17:00 to 21:00","星期五","11:00 to 14:00, 17:00 to 21:00","596","台南市新營區","健康路162-1號","省都川菜海鮮餐廳","4.3"
"737台灣台南市鹽水區康樂路71號","中式麵食店",,,,"中式麵食店",,"23.3198511","120.2682659","星期六","11:00 to 20:30","星期日","11:00 to 20:30","星期一","11:00 to 20:30","星期二","11:00 to 20:30","星期三","11:00 to 20:30","星期四","11:00 to 20:30","星期五","11:00 to 20:30","94","台南市鹽水區","康樂路71號","上好食堂","3.6"
"737台灣台南市鹽水區南太路9號","泰國餐廳",,,,"泰國餐廳",,"23.3110292","120.2708068","星期六","10:30 to 14:00, 16:30 to 19:30","星期日","10:30 to 14:00, 16:30 to 19:30","星期一","10:30 to 14:00, 16:30 to 19:30","星期二","休息","星期三","10:30 to 14:00, 16:30 to 19:30","星期四","10:30 to 14:00, 16:30 to 19:30","星期五","10:30 to 14:00, 16:30 to 19:30","33","台南市鹽水區","南太路9號","阿蘭泰式","4.7"
"737台灣台南市鹽水區朝琴路12號","雞肉餐廳",,,,"雞肉餐廳",,"23.3206333","120.2682265",,,,,,,,,,,,,,,"1","台南市鹽水區","朝琴路12號","小上海香酥雞","5"
"737台灣台南市鹽水區民生街22號","中餐館",,,,"中餐館",,"23.323245","120.2675616","星期六","休息","星期日","休息","星期一","休息","星期二","休息","星期三","16:30 to 23:00","星期四","休息","星期五","休息","2","台南市鹽水區","民生街22號","鹽水夜市 賴家牛排","5"
"737台灣台南市鹽水區康樂路67號","台灣餐廳","中式麵食店",,,"台灣餐廳","熱鬧的簡樸餐廳，提供搭配肉類和蔬菜的湯麵及乾麵。","23.3196396","120.2681374","星期六","08:00 to 17:00","星期日","08:00 to 17:00","星期一","09:00 to 16:00","星期二","09:00 to 16:00","星期三","09:00 to 13:30","星期四","09:00 to 16:00","星期五","09:00 to 16:00","1242","台南市鹽水區","康樂路67號","阿妙意麵","4.2"
"737台灣台南市鹽水區朝琴路156號","餐廳","越南餐廳",,,"餐廳",,"23.3234698","120.272451","星期六","08:30 to 20:00","星期日","08:30 to 20:00","星期一","08:30 to 20:00","星期二","08:30 to 20:00","星期三","08:30 to 20:00","星期四","08:30 to 20:00","星期五","08:30 to 20:00","53","台南市鹽水區","朝琴路156號","倆姐妹越南小吃","4.1"
"730台灣台南市新營區中正路37巷1號","壽司店",,,,"壽司店",,"23.3131797","120.3164801","星期六","11:00 to 14:00, 16:00 to 20:00","星期日","11:00 to 14:00, 16:00 to 20:00","星期一","11:00 to 14:00, 16:00 to 20:00","星期二","11:00 to 14:00, 16:00 to 20:00","星期三","11:00 to 14:00, 16:00 to 20:00","星期四","休息","星期五","11:00 to 14:00, 16:00 to 20:00","211","台南市新營區","中正路37巷1號","圓壽司","4"
"737台灣台南市鹽水區清泉路31號","小餐館 (Bistro)","熟食店","餐廳",,"小餐館 (Bistro)",,"23.3215942","120.2687403","星期六","11:00 to 14:00, 17:30 to 20:00","星期日","11:00 to 14:00, 17:30 to 20:00","星期一","11:00 to 14:00, 17:30 to 20:00","星期二","11:00 to 14:00, 17:30 to 20:00","星期三","11:00 to 14:00, 17:30 to 20:00","星期四","11:00 to 14:00, 17:30 to 20:00","星期五","11:00 to 14:00, 17:30 to 20:00","49","台南市鹽水區","清泉路31號","鹽水阿莊牛肉麵","4.1"
"737台灣台南市鹽水區蔦松路8號","早午餐餐廳",,,,"早午餐餐廳",,"23.3240728","120.272311","星期六","05:20 to 11:30","星期日","05:20 to 11:30","星期一","休息","星期二","05:20 to 11:30","星期三","05:20 to 11:30","星期四","05:20 to 11:30","星期五","05:20 to 11:30","75","台南市鹽水區","蔦松路8號","早安山丘（鹽水店）","4.5"
"737台灣台南市鹽水區忠孝路86號號（旁","中式麵食店",,,,"中式麵食店",,"23.3111229","120.2738089","星期六","10:00 to 14:00","星期日","10:00 to 14:00","星期一","10:00 to 14:00","星期二","10:00 to 14:00","星期三","10:00 to 14:00","星期四","10:00 to 14:00","星期五","10:00 to 14:00","441","台南市鹽水區","忠孝路86號號（旁","婆媳鹽水意麵","4.9"
"730207台灣台南市新營區中正路337號","雞肉餐廳",,,,"雞肉餐廳",,"23.3219138","120.3159952","星期六","11:00 to 21:00","星期日","11:00 to 21:00","星期一","11:00 to 21:00","星期二","11:00 to 21:00","星期三","休息","星期四","11:00 to 21:00","星期五","11:00 to 21:00","171","台南市新營區","中正路337號","台灣奇雞 甕仔雞","4"
"730台灣台南市新營區大同路43之15號","壽司店",,,,"壽司店",,"23.3106687","120.3223424","星期六","11:30 to 14:00","星期日","休息","星期一","11:30 to 14:00, 17:30 to 21:00","星期二","11:30 to 14:00, 17:30 to 21:00","星期三","11:30 to 14:00, 17:30 to 21:00","星期四","11:30 to 14:00, 17:30 to 21:00","星期五","11:30 to 14:00, 17:30 to 21:00","228","台南市新營區","大同路43之15號","米軒壽司 Mi-Xuan Sushi House","4.4"
"737台灣台南市鹽水區朝琴路127-2號","食堂與定食餐廳","農家菜館","健康食品餐廳",,"食堂與定食餐廳",,"23.3222497","120.2704476","星期六","24 小時營業","星期日","24 小時營業","星期一","24 小時營業","星期二","24 小時營業","星期三","24 小時營業","星期四","24 小時營業","星期五","24 小時營業","80","台南市鹽水區","朝琴路127-2號","A Life 好.生活整合國際旅宿","5"
"737台灣台南市鹽水區信義路後厝125號","海鮮餐廳",,,,"海鮮餐廳",,"23.3202819","120.2698426","星期六","10:30 to 14:00, 16:30 to 21:00","星期日","10:30 to 14:00, 16:30 to 21:00","星期一","10:30 to 14:00, 16:30 to 21:00","星期二","10:30 to 14:00, 16:30 to 21:00","星期三","休息","星期四","10:30 to 14:00, 16:30 to 21:00","星期五","10:30 to 14:00, 16:30 to 21:00","82","台南市鹽水區","信義路後厝125號","張記海產","4.7"
"730台灣台南市新營區民生路167號","中式麵食店","熟食店","中菜館",,"中式麵食店",,"23.3099936","120.3075131","星期六","休息","星期日","休息","星期一","休息","星期二","11:00 to 14:00, 16:30 to 20:00","星期三","11:00 to 14:00, 16:30 to 20:00","星期四","11:00 to 14:00, 16:30 to 20:00","星期五","11:00 to 14:00, 16:30 to 20:00","574","台南市新營區","民生路167號","新營家鄉味麵食館","4.7"
"No No. 146-3, 民治路新營區台南市台灣 730","泰國餐廳",,,,"泰國餐廳",,"23.3098738","120.3088114","星期六","11:00 to 13:30, 17:30 to 20:00","星期日","11:00 to 13:30, 17:30 to 20:00","星期一","11:00 to 13:30, 17:30 to 20:00","星期二","11:00 to 13:30, 17:30 to 20:00","星期三","11:00 to 13:30, 17:30 to 20:00","星期四","休息","星期五","11:00 to 13:30, 17:30 to 20:00","170","台南市新營區","No No. 146-3, 民治路","泰碳吉小廚","3.8"
"732台灣台南市白河區73號","餐廳",,,,"餐廳",,"23.3784443","120.4168973","星期六","15:30 to 22:30","星期日","休息","星期一","休息","星期二","15:30 to 22:00","星期三","15:30 to 22:00","星期四","15:30 to 22:00","星期五","15:30 to 22:00","10","台南市白河區","73號","珍禾駕薑母鴨&臭薯條複合式炸物","5"
"737台灣台南市鹽水區康樂路146-3號","早餐餐廳",,,,"早餐餐廳",,"23.3206626","120.2695482","星期六","05:00 to 11:00","星期日","05:00 to 11:00","星期一","05:00 to 11:00","星期二","05:00 to 11:00","星期三","05:00 to 11:00","星期四","休息","星期五","05:00 to 11:00","17","台南市鹽水區","康樂路146-3號","富林漢堡店","4.7"
"737台灣台南市鹽水區朝琴路140-5號","燒烤餐廳",,,,"燒烤餐廳",,"23.3230575","120.2718442","星期六","16:00 to 21:30","星期日","16:00 to 21:30","星期一","16:00 to 21:30","星期二","16:00 to 21:30","星期三","16:00 to 21:30","星期四","16:00 to 21:30","星期五","16:00 to 21:30","1","台南市鹽水區","朝琴路140-5號","鹽水炭烤","5"
"730台灣台南市新營區中正路82號","早餐餐廳",,,,"早餐餐廳",,"23.3143581","120.316634",,,,,,,,,,,,,,,"6","台南市新營區","中正路82號","黑輪豬血湯臭豆腐","4.5"
"730台灣台南市新營區大同路45-1號","印尼炸雞餐廳",,,,"印尼炸雞餐廳",,"23.3108918","120.3224208",,,,,,,,,,,,,,,"11","台南市新營區","大同路45-1號","食光雞","4.9"
"737台灣台南市鹽水區北門路13號","早餐餐廳",,,,"早餐餐廳",,"23.3238621","120.2704051",,,,,,,,,,,,,,,"43","台南市鹽水區","北門路13號","小米蛋餅","4.5"
"730台灣台南市新營區民治路1-4號號1樓","中餐館","小吃店","麵店",,"中餐館",,"23.3109049","120.3216298","星期六","10:30 to 13:30","星期日","10:30 to 13:30","星期一","10:30 to 13:30, 16:30 to 19:00","星期二","10:30 to 13:30, 16:30 to 19:00","星期三","10:30 to 13:30, 16:30 to 19:00","星期四","10:30 to 13:30, 16:30 to 19:00","星期五","10:30 to 13:30, 16:30 to 19:00","46","台南市新營區","民治路1-4號號1樓","香香美食坊 | 中式餐館 | 奶焗飯 炒烏龍","4.5"
"730台灣台南市新營區健康路251號","意大利餐廳",,,,"意大利餐廳",,"23.3192586","120.3117993","星期六","11:00 to 22:00","星期日","11:00 to 22:00","星期一","11:00 to 22:00","星期二","11:00 to 22:00","星期三","11:00 to 22:00","星期四","11:00 to 22:00","星期五","11:00 to 22:00","2742","台南市新營區","健康路251號","洋城義大利餐廳-新營家樂福店","4.8"
"737台灣台南市鹽水區北門路33號","早午餐餐廳",,,,"早午餐餐廳",,"23.323996","120.2710583",,,,,,,,,,,,,,,"36","台南市鹽水區","北門路33號","麥味登 鹽水北門店","3.7"
"731台灣台南市後壁區新港東189號","雞肉餐廳",,,,"雞肉餐廳",,"23.340369","120.32928","星期六","24 小時營業","星期日","24 小時營業","星期一","24 小時營業","星期二","24 小時營業","星期三","24 小時營業","星期四","24 小時營業","星期五","24 小時營業","2","台南市後壁區","新港東189號","陽光休閑農場","4.5"
"73742台灣台南市鹽水區康樂路56號","餐廳",,,,"餐廳",,"23.319494","120.2683411","星期六","08:00 to 19:00","星期日","08:00 to 17:00","星期一","休息","星期二","08:00 to 19:00","星期三","08:00 to 19:00","星期四","08:00 to 19:00","星期五","08:00 to 19:00","160","台南市鹽水區","康樂路56號","真好味意麵","4.2"
"737台灣台南市鹽水區清泉路19-1號","中餐館",,,,"中餐館",,"23.3214629","120.2689148",,,,,,,,,,,,,,,"1","台南市鹽水區","清泉路19-1號","草魚湯","5"
"730台灣台南市新營區民族路45-2號","中式麵食店",,,,"中式麵食店",,"23.3107116","120.3181831",,,,,,,,,,,,,,,"91","台南市新營區","民族路45-2號","洪老記牛肉麵（新營店）","3.6"
"730台灣台南市新營區民權路116號","火鍋餐廳",,,,"火鍋餐廳",,"23.3097869","120.3120448","星期五","11:00 to 02:00","星期六","11:00 to 02:00","星期日","11:00 to 02:00","星期一","11:00 to 02:00","星期二","11:00 to 02:00","星期三","11:00 to 02:00","星期四","11:00 to 02:00","1078","台南市新營區","民權路116號","五鮮級鍋物專賣 新營民權店","4.1"
"732台灣台南市白河區97","中餐館",,,,"中餐館",,"23.376906","120.4467918",,,,,,,,,,,,,,,"1","台南市白河區","97","（梅）順財肉丸","4"
"FUXI STREET NO 226, XINYING DIST, 新營區台南市台灣 73001","土耳其餐廳",,,,"土耳其餐廳",,"23.317378","120.3137184","星期六","11:30 to 21:00","星期日","11:30 to 21:00","星期一","11:30 to 21:00","星期二","11:30 to 21:00","星期三","11:30 to 21:00","星期四","11:30 to 21:00","星期五","11:30 to 21:00","99","台南市新營區","FUXI STREET NO 226, XINYING DIST","土耳其餐酒館 Ayşe Turkish Restaurant","4.8"
"732台灣台南市白河區","餐廳",,,,"餐廳",,"23.3959224","120.4382991","星期六","11:00 to 14:00, 17:00 to 20:00","星期日","11:00 to 14:00, 17:00 to 19:00","星期一","11:00 to 14:00","星期二","11:00 to 14:00, 17:00 to 20:00","星期三","11:00 to 14:00, 17:00 to 20:00","星期四","11:00 to 14:00, 17:00 to 20:00","星期五","11:00 to 14:00, 17:00 to 20:00","190","台南市白河區",,"醉月軒","4"
"702台灣台南市南區文南路302號","粥餐廳","小餐館 (Bistro)","中菜館",,"粥餐廳",,"22.9868928","120.1902518","星期六","11:30 to 14:00, 17:00 to 20:30","星期日","休息","星期一","11:30 to 14:00, 17:00 to 20:30","星期二","11:30 to 14:00, 17:00 to 20:30","星期三","11:30 to 14:00, 17:00 to 20:30","星期四","11:30 to 14:00, 17:00 to 20:30","星期五","11:30 to 14:00, 17:00 to 20:30","132","台南市南區","文南路302號","雪記粥品店","4.4"
"700台灣台南市中西區中正路101號","台灣餐廳","擔擔麵專門店","熟食店","中菜館","台灣餐廳","採用溫馨木造裝潢的老字號餐廳，供應傳統佳餚並提供外帶服務。","22.9922048","120.2004559","星期六","11:00 to 14:30, 17:00 to 20:30","星期日","11:00 to 14:30, 17:00 to 20:30","星期一","11:00 to 14:30, 17:00 to 20:30","星期二","11:00 to 14:30, 17:00 to 20:30","星期三","11:00 to 14:30, 17:00 to 20:30","星期四","11:00 to 14:30, 17:00 to 20:30","星期五","11:00 to 14:30, 17:00 to 20:30","2565","台南市中西區","中正路101號","度小月擔仔麵 中正旗艦店","4"
"708台灣台南市安平區郡平路335號","歐洲餐廳","早午餐餐廳","甜品店","火鍋餐廳","歐洲餐廳",,"22.9893864","120.1629151",,,,,,,,,,,,,,,"341","台南市安平區","郡平路335號","食下有約 想法廚房-安平美食/安平餐廳/安平下午茶/台南美食/","3.9"
"700004台灣台南市中西區海安路一段21號","日式咖哩餐廳","炸魚薯條餐廳","日本餐廳","麵店","日式咖哩餐廳",,"22.9882116","120.1946209",,,,,,,,,,,,,,,"211","台南市中西區","海安路一段21號","Hi！咖哩","3.9"
"700台灣台南市中西區民權路一段182號一樓（東菜市場後面","多國菜餐廳","中菜館","西餐廳","日式炒麵餐廳","多國菜餐廳",,"22.9916664","120.2081582",,,,,,,,,,,,,,,"218","台南市中西區","民權路一段182號一樓（東菜市場後面","阿成製麵所（停業中）","4.7"
"701台灣台南市東區府連路344巷25弄37號","日本餐廳","食堂與定食餐廳","咖啡店","日式咖哩餐廳","日本餐廳",,"22.9834663","120.216717",,,,,,,,,,,,,,,"76","台南市東區","府連路344巷25弄37號","25弄居間","4.7"
"700台灣台南市中西區南門路44巷3號","中式麵食店",,,,"中式麵食店",,"22.9855729","120.2039819",,,,,,,,,,,,,,,"343","台南市中西區","南門路44巷3號","南門牛肉麵","4.6"
"701台灣台南市東區林森路二段71號","餃子店",,,,"餃子店",,"22.9868807","120.2228153","星期六","11:00 to 14:00, 17:00 to 20:00","星期日","11:00 to 14:00, 17:00 to 20:00","星期一","休息","星期二","11:00 to 14:00, 16:30 to 20:00","星期三","11:00 to 14:00, 16:30 to 20:00","星期四","11:00 to 14:00, 16:30 to 20:00","星期五","11:00 to 14:00, 16:30 to 20:00","908","台南市東區","林森路二段71號","燕喃水餃店","3.9"
"702台灣台南市南區三官路25巷11號","餐廳用品店","航太公司","啤酒館","露營用品店","餐廳用品店",,"22.9807891","120.1943196","星期六","10:00 to 18:00","星期日","休息","星期一","09:00 to 18:00","星期二","09:00 to 18:00","星期三","09:00 to 18:00","星期四","09:00 to 18:00","星期五","09:00 to 18:00","59","台南市南區","三官路25巷11號","極度乾冰（台南店）","5"
"708台灣台南市安平區永華路二段41-2號","日式燒肉餐廳","肉販","高級餐廳","內臟燒肉餐廳","日式燒肉餐廳",,"22.9889183","120.185457","星期六","11:30 to 14:30, 17:30 to 22:00","星期日","11:30 to 14:30, 17:30 to 22:00","星期一","11:30 to 14:30, 17:30 to 22:00","星期二","11:30 to 14:30, 17:30 to 22:00","星期三","11:30 to 14:30, 17:30 to 22:00","星期四","11:30 to 14:30, 17:30 to 22:00","星期五","11:30 to 14:30, 17:30 to 22:00","250","台南市安平區","永華路二段41-2號","島和職人燒肉鍋物料理 台南旗艦店","4.7"
"702台灣台南市南區新建路61巷2號","早餐餐廳",,,,"早餐餐廳",,"22.9642672","120.1854295","星期六","06:00 to 11:00","星期日","休息","星期一","06:00 to 11:00","星期二","06:00 to 11:00","星期三","06:00 to 11:00","星期四","06:00 to 11:00","星期五","06:00 to 11:00","3","台南市南區","新建路61巷2號","吃到堡早餐店","3.7"
"70063台灣台南市中西區中華西路二段16號2樓","麵店",,,,"麵店",,"22.9881456","120.1873384","星期六","11:00 to 21:00","星期日","11:00 to 21:00","星期一","11:00 to 21:00","星期二","11:00 to 21:00","星期三","11:00 to 21:00","星期四","11:00 to 21:00","星期五","11:00 to 21:00","374","台南市中西區","中華西路二段16號2樓","三商巧福 南特門市","3.6"
"701台灣台南市東區府連路416號","餐廳",,,,"餐廳",,"22.9852094","120.2169713","星期六","05:00 to 11:00","星期日","05:00 to 11:00","星期一","05:00 to 11:00","星期二","05:00 to 11:00","星期三","05:00 to 11:00","星期四","05:00 to 11:00","星期五","05:00 to 11:00","84","台南市東區","府連路416號","小不點早餐店","4.4"
"708011台灣台南市安平區郡平路108號","火鍋餐廳","酒吧扒房","小餐館 (Bistro)","中餐館","火鍋餐廳",,"22.9891068","120.1697599","星期六","11:00 to 23:00","星期日","11:00 to 23:00","星期一","16:30 to 23:00","星期二","16:30 to 23:00","星期三","休息","星期四","16:30 to 23:00","星期五","16:30 to 23:00","1931","台南市安平區","郡平路108號","台南火鍋-老城門·台南火鍋推薦/台南必吃火鍋/台南安平美食","4.5"
"701台灣台南市東區長榮路一段101號B1樓","早午餐餐廳","建築學院","藝廊咖啡廳","藝術工作室","早午餐餐廳",,"22.9829323","120.2165171","星期六","09:00 to 17:30","星期日","09:00 to 17:30","星期一","09:00 to 17:30","星期二","休息","星期三","休息","星期四","09:00 to 17:30","星期五","09:00 to 17:30","319","台南市東區","長榮路一段101號B1樓","虫二 where café _ 週二週三固定公休","4.6"
"70262台灣台南市南區健康路二段162號","早午餐餐廳",,,,"早午餐餐廳",,"22.9817095","120.1933703","星期六","休息","星期日","06:30 to 12:00","星期一","06:30 to 12:00","星期二","06:30 to 12:00","星期三","06:30 to 12:00","星期四","06:30 to 12:00","星期五","06:30 to 12:00","18","台南市南區","健康路二段162號","街角早餐店","4.4"
"708016台灣台南市安平區健康四街3號","懷石料理餐廳",,,,"懷石料理餐廳",,"22.9855761","120.1630905","星期六","11:30 to 14:30, 17:30 to 21:30","星期日","11:30 to 14:30, 17:30 to 21:30","星期一","11:30 to 14:30, 17:30 to 21:30","星期二","11:30 to 14:30, 17:30 to 21:30","星期三","11:30 to 14:30, 17:30 to 21:30","星期四","11:30 to 14:30, 17:30 to 21:30","星期五","11:30 to 14:30, 17:30 to 21:30","102","台南市安平區","健康四街3號","がんこ 莞固和食 安平會館","4.4"
"702台灣台南市南區金華路二段27巷61號","餐廳",,,,"餐廳",,"22.9768188","120.1889297","星期六","06:00 to 12:00","星期日","休息","星期一","06:00 to 12:00","星期二","06:00 to 12:00","星期三","06:00 to 12:00","星期四","06:00 to 12:00","星期五","06:00 to 12:00","15","台南市南區","金華路二段27巷61號","QQ堡早餐店","4.6"
"700台灣台南市中西區慶中街204號","日本地方料理餐廳","牛丼餐廳","食堂與定食餐廳","壽司店","日本地方料理餐廳",,"22.9847884","120.205804","星期六","11:30 to 14:00, 17:30 to 20:30","星期日","11:30 to 14:00, 17:30 to 20:30","星期一","休息","星期二","11:30 to 14:00, 17:30 to 20:30","星期三","11:30 to 14:00, 17:30 to 20:30","星期四","11:30 to 14:00, 17:30 to 20:30","星期五","11:30 to 14:00, 17:30 to 20:30","1375","台南市中西區","慶中街204號","和森鮓 日本料理/握壽司/丼飯/定食/燒物","4.7"
