L_ID,Section,Street,Address,Lat,Lng
2001610,25,裕農路668巷75弄與裕文路路口,台南市東區裕農路668巷75弄與裕文路路口,22.9830305,120.2371556
2001611,25,裕農一街與裕文路路口,台南市東區裕農一街與裕文路路口,22.9828854,120.2384335
2001612,25,裕農一街153號,台南市東區裕農一街153號,22.9846032,120.2385119
2001613,25,裕農一街82號對面,台南市東區裕農一街82號對面,22.9859127,120.2383495
2001614,25,裕農一街與裕和路路口,台南市東區裕農一街與裕和路路口,22.9876034,120.2383289
2001615,25,裕農一街186號,台南市東區裕農一街186號,22.9833337,120.2383502
2001616,25,裕農一街10號,台南市東區裕農一街10號,22.9885092,120.2381723
2001617,25,裕農二街70號,台南市東區裕農二街70號,22.986608,120.2387742
2001618,25,裕農二街132號,台南市東區裕農二街132號,22.9855652,120.238907
2001619,25,裕農二街138號/158號,台南市東區裕農二街138號/158號,22.9855218,120.238829
2001620,25,裕農二街196號,台南市東區裕農二街196號,22.9839081,120.2388396
2001621,25,裕興街與裕農三街口,台南市東區裕興街與裕農三街口,22.98349,120.2395902
2001622,25,裕農三街117號,台南市東區裕農三街117號,22.9845445,120.2397298
2001623,25,裕平路100號,台南市東區裕平路100號,22.9849249,120.2403353
2001624,25,裕平路與裕農三街口,台南市東區裕平路與裕農三街口,22.9850483,120.2395904
2001625,25,裕智街3號對面,台南市東區裕智街3號對面,22.9864445,120.239903
2001626,25,裕和二街與裕智街口,台南市東區裕和二街與裕智街口,22.9862672,120.2411008
2001627,25,裕和二街25號,台南市東區裕和二街25號,22.9871264,120.241226
2001628,25,裕和一街與裕和路口,台南市東區裕和一街與裕和路口,22.9871771,120.2405054
2001629,25,裕和一街與裕英街口,台南市東區裕和一街與裕英街口,22.9867338,120.2404987
2001630,25,裕農三街57號,台南市東區裕農三街57號,22.9871559,120.2397717
2001631,25,裕誠街22號,台南市東區裕誠街22號,22.9884273,120.2401034
2001632,25,裕誠街與裕忠路口,台南市東區裕誠街與裕忠路口,22.9892259,120.2411031
2001633,25,裕忠路及裕英街口,台南市東區裕忠路及裕英街口,22.9867462,120.2416829
2001634,25,裕忠路65號,台南市東區裕忠路65號,22.9873413,120.2418822
2001635,25,裕忠路與裕平路口,台南市東區裕忠路與裕平路口,22.9848504,120.2444839
2001636,25,裕平路與裕平一街口,台南市東區裕平路與裕平一街口,22.9850617,120.2429047
2001637,25,裕平一街61號前,台南市東區裕平一街61號前,22.9860356,120.2427636
2001638,25,裕平一街與裕英街口,台南市東區裕平一街與裕英街口,22.9867445,120.242891
2001639,25,裕平一街與裕和路口,台南市東區裕平一街與裕和路口,22.9867445,120.242891
2001640,25,裕平一街與裕誠街口,台南市東區裕平一街與裕誠街口,22.9891001,120.2425774
2001641,25,裕誠街316號,台南市東區裕誠街316號,22.9893604,120.2445425
2001642,25,長榮路一段135巷口,台南市東區長榮路一段135巷口,22.9838308,120.2174186
2001643,25,長榮路一段113號,台南市東區長榮路一段113號,22.9830372,120.2167394
2001644,25,林森路一段153巷27弄7~9號大樓,台南市東區林森路一段153巷27弄7~9號大樓,22.9842029,120.2145295
2001645,25,府連東路與府連路口,台南市東區府連東路與府連路口,22.9846833,120.2166698
2001646,25,府連路337巷口,台南市東區府連路337巷口,22.9850538,120.2158907
2001647,25,府連路289號前,台南市東區府連路289號前,22.9854208,120.2150063
2001648,25,光華街229巷19號前,台南市東區光華街229巷19號前,22.9860003,120.2145409
2001649,25,樹林街一段與府連路口,台南市東區樹林街一段與府連路口,22.9854933,120.2169593
2001650,25,府東街與慶東街口,台南市東區府東街與慶東街口,22.986705,120.2158664
2001651,25,樹林街一段60號,台南市東區樹林街一段60號,22.986148,120.2151412
2001652,25,光華街227號前,台南市東區光華街227號前,22.9867496,120.2148711
2001653,25,府東街214~220號,台南市東區府東街214~220號,22.9873743,120.2142169
2001654,25,府東街236號,台南市東區府東街236號,22.987584,120.2135917
2001655,25,東門路一段52巷口,台南市東區東門路一段52巷口,22.9884354,120.2126264
2001656,25,東門路一段152號前,台南市東區東門路一段152號前,22.98766,120.2148838
2001657,25,東門路一段180號前,台南市東區東門路一段180號前,22.9872381,120.21551
2001658,25,林森路一段153巷口,台南市東區林森路一段153巷口,22.9824891,120.2151628
2001659,25,林森路一段153巷13號,台南市東區林森路一段153巷13號,22.9834486,120.2152195
2001660,25,府連路326巷4弄8號,台南市東區府連路326巷4弄8號,22.9847384,120.2152549
2001661,25,府連路344巷1弄口,台南市東區府連路344巷1弄口,22.9843865,120.2160015
2001662,25,府連路344巷1弄13號丁字路口,台南市東區府連路344巷1弄13號丁字路口,22.9844371,120.2163671
2001663,25,府連路344巷29號,台南市東區府連路344巷29號,22.9834374,120.2160631
2001664,25,大同路一段269號,台南市東區大同路一段269號,22.9825475,120.2115904
2001665,25,大同路一段241巷6弄口,台南市東區大同路一段241巷6弄口,22.9828186,120.2123772
2001666,25,大同路一段241巷6弄48號,台南市東區大同路一段241巷6弄48號,22.9827489,120.2123287
2001667,25,大同路一段275巷26~30號大樓,台南市東區大同路一段275巷26~30號大樓,22.9824513,120.2123218
2001668,25,大同路一段197巷口,台南市東區大同路一段197巷口,22.984018,120.211365
2001669,25,大同路一段197巷與175巷交叉口,台南市東區大同路一段197巷與175巷交叉口,22.984018,120.211365
2001670,25,大同路一段173號,台南市東區大同路一段173號,22.9846318,120.2112667
2001671,25,府連路166巷口,台南市東區府連路166巷口,22.9845965,120.2119506
2001672,25,府連路182巷12號前,台南市東區府連路182巷12號前,22.9844783,120.2124195
2001673,25,府連路204巷17弄口,台南市東區府連路204巷17弄口,22.9846854,120.2136329
2001674,25,府連路204巷3弄口,台南市東區府連路204巷3弄口,22.9849476,120.2129605
2001675,25,大同路一段155巷口,台南市東區大同路一段155巷口,22.9853404,120.2113681
2001676,25,大同路一段155巷與府連路175巷口,台南市東區大同路一段155巷與府連路175巷口,22.985454,120.2121919
2001677,25,大同路一段155巷及府連路195巷口,台南市東區大同路一段155巷及府連路195巷口,22.9853404,120.2113681
2001678,25,大同路一段141巷及府連路195巷口,台南市東區大同路一段141巷及府連路195巷口,22.9855819,120.2112206
2001679,25,大同路一段141巷與府連路175巷口,台南市東區大同路一段141巷與府連路175巷口,22.9857636,120.2120833
2001680,25,樹林街一段227號前,台南市東區樹林街一段227號前,22.9863364,120.2115554
2001681,25,樹林街一段183巷口,台南市東區樹林街一段183巷口,22.9864647,120.2125304
2001682,25,大同路一段69號,台南市東區大同路一段69號,22.9871854,120.2115914
2001683,25,大同路一段51巷口53號前,台南市東區大同路一段51巷口53號前,22.9876268,120.2114876
2001684,25,大同路一段29號,台南市東區大同路一段29號,22.988378,120.211627
2001685,25,東門路三段45號,台南市東區東門路三段45號,22.9801381,120.2310834
2001686,25,東門路三段37巷11號,台南市東區東門路三段37巷11號,22.9803842,120.2310197
2001687,25,東門路三段37巷6弄口,台南市東區東門路三段37巷6弄口,22.9802784,120.2324528
2001688,25,東門路三段37巷6弄49號,台南市東區東門路三段37巷6弄49號,22.9803911,120.2329127
2001689,25,東門路三段37巷12弄28號,台南市東區東門路三段37巷12弄28號,22.9806688,120.2330022
2001690,25,東門路三段37巷63弄與12弄口,台南市東區東門路三段37巷63弄與12弄口,22.9808576,120.2317698
2001691,25,東門路三段37巷75弄45號,台南市東區東門路三段37巷75弄45號,22.9812427,120.2311173
2001692,25,東門路三段37巷75弄51號,台南市東區東門路三段37巷75弄51號,22.9811464,120.2307894
2001693,25,東門路三段11巷2之1號,台南市東區東門路三段11巷2之1號,22.9816039,120.2306499
2001694,25,中華東路二段331號,台南市東區中華東路二段331號,22.9816732,120.2302119
2001695,25,中華東路二段295巷12號,台南市東區中華東路二段295巷12號,22.9821377,120.2311348
2001696,25,中華東路二段295號28號,台南市東區中華東路二段295號28號,22.9825835,120.2307943
2001697,25,中華東路二段295巷52號,台南市東區中華東路二段295巷52號,22.981679,120.232084
2001698,25,中華東路二段295巷,台南市東區中華東路二段295巷,22.9819607,120.2315393
2001699,25,富農街一段131巷45號,台南市東區富農街一段131巷45號,22.9817852,120.2333397
2001700,25,富農街一段153巷66號,台南市東區富農街一段153巷66號,22.9823382,120.2335107
2001701,25,富農街一段153巷52號,台南市東區富農街一段153巷52號,22.9823912,120.2337317
2001702,25,富農街一段131巷26號,台南市東區富農街一段131巷26號,22.9819084,120.2338284
2001703,25,富農街一段153巷口,台南市東區富農街一段153巷口,22.9823249,120.2338298
2001704,25,中華東路二段243巷31~43號大樓,台南市東區中華東路二段243巷31~43號大樓,22.98286,120.2328929
2001705,25,中華東路二段203巷19弄5號,台南市東區中華東路二段203巷19弄5號,22.9833087,120.2327393
2001706,25,中華東路二段203巷 ,台南市東區中華東路二段203巷 ,22.9838969,120.2323701
2001707,25,富農街一段199巷2號,台南市東區富農街一段199巷2號,22.9834199,120.2345482
2001708,25,中華東路二段73巷15號旁T字路口,台南市東區中華東路二段73巷15號旁T字路口,22.9872294,120.2340816
2001709,25,富農街二段132巷口,台南市東區富農街二段132巷口,22.9879392,120.2360804
2001710,25,富農街一段191巷10號,台南市東區富農街一段191巷10號,22.9829331,120.2344454
2001711,25,富農路一段191巷與中華東路二段243巷口,台南市東區富農路一段191巷與中華東路二段243巷口,22.9826701,120.2326609
2001712,25,中華東路二段243巷24弄及13弄口,台南市東區中華東路二段243巷24弄及13弄口,22.9824421,120.2319082
2001713,25,中華東路二段243巷口,台南市東區中華東路二段243巷口,22.9826701,120.2326609
2001714,25,中華東路二段203巷17弄2號,台南市東區中華東路二段203巷17弄2號,22.9834064,120.2325639
2001715,25,中華東路二段133巷72號,台南市東區中華東路二段133巷72號,22.9844559,120.2351356
2001716,25,中華東路二段133巷70弄39號前,台南市東區中華東路二段133巷70弄39號前,22.98415,120.2339832
2001717,25,中華東路二段185巷及133巷4弄口,台南市東區中華東路二段185巷及133巷4弄口,22.9846646,120.233235
2001718,25,中華東路二段133巷57弄34號,台南市東區中華東路二段133巷57弄34號,22.985872,120.2348255
2001719,25,富農街二段43巷口,台南市東區富農街二段43巷口,22.9861962,120.2351851
2001720,25,中華東路二段41巷45號前,台南市東區中華東路二段41巷45號前,22.9876299,120.2350323
2001721,25,中華東路二段7巷13弄22號前,台南市東區中華東路二段7巷13弄22號前,22.9878551,120.2339492
2001722,25,裕農路574號前,台南市東區裕農路574號前,22.988432,120.2342668
2001723,25,裕農路594號前,台南市東區裕農路594號前,22.9883718,120.2349083
2001724,25,中華東路二段133巷39弄口,台南市東區中華東路二段133巷39弄口,22.9858158,120.2343299
2001725,25,中華東路二段25號,台南市東區中華東路二段25號,22.9877944,120.2337156
2001726,25,文化路31號,台南市東區文化路31號,22.9770359,120.2312247
2001727,25,仁和路9-16號慈濟仁和回收站,台南市東區仁和路9-16號慈濟仁和回收站,22.9706365,120.2341777
2001728,25,東門路二段349號-305號,台南市東區東門路二段349號-305號,22.9827424,120.2274102
2001729,25,東門路二段257巷口,台南市東區東門路二段257巷口,22.984077,120.2257065
2001730,25,裕農路20號前,台南市東區裕農路20號前,22.9849823,120.2250617
2001731,25,崇明路187巷口大樓,台南市東區崇明路187巷口大樓,22.9784552,120.2193829
2001732,25,崇明路與崇明七街口,台南市東區崇明路與崇明七街口,22.9779781,120.214779
2001733,25,崇明路與崇明五街口,台南市東區崇明路與崇明五街口,22.980106,120.217369
2001734,25,崇明路與崇明三街口,台南市東區崇明路與崇明三街口,22.9808101,120.2168009
2001735,25,崇明路與崇明一街口,台南市東區崇明路與崇明一街口,22.9816424,120.2162319
2001736,25,林森路一段224號崇德路口,台南市東區林森路一段224號崇德路口,22.982407,120.2172679
2001737,25,崇德路與崇明四街口,台南市東區崇德路與崇明四街口,22.9779781,120.214779
2001738,25,崇德路與崇明六街口,台南市東區崇德路與崇明六街口,22.9779781,120.214779
2001739,25,崇德路與崇明七街口,台南市東區崇德路與崇明七街口,22.9779781,120.214779
2001740,25,崇德路156號口,台南市東區崇德路156號口,22.9790336,120.2201558
2001741,25,崇德路198號旁大樓,台南市東區崇德路198號旁大樓,22.9783344,120.2210026
2001742,25,崇仁街7號前,台南市東區崇仁街7號前,22.984685,120.2226833
2001743,25,富德街25巷口,台南市東區富德街25巷口,22.984733,120.2231343
2001744,25,富德街審計室旁,台南市東區富德街審計室旁,22.984222,120.224032
2001745,25,東門路二段與德光街口,台南市東區東門路二段與德光街口,22.9853009,120.2259
2001746,25,德光街與崇仁街口,台南市東區德光街與崇仁街口,22.9853009,120.2259
2001747,25,德光街15巷27號前,台南市東區德光街15巷27號前,22.9831569,120.2256515
2001748,25,崇學路221巷42號忠孝國中旁,台南市東區崇學路221巷42號忠孝國中旁,22.9817173,120.2233909
2001749,25,文化6街2號,台南市東區文化6街2號,22.9743636,120.2315858
2001750,25,文化6街62號,台南市東區文化6街62號,22.9747674,120.232532
2001751,25,文化5街33號,台南市東區文化5街33號,22.9756976,120.2318157
2001752,25,文化3街8號,台南市東區文化3街8號,22.975876,120.231312
2001753,25,文化1街158號,台南市東區文化1街158號,22.9766436,120.2319026
2001754,25,文化1街83號,台南市東區文化1街83號,22.9775386,120.2321242
2001755,25,文化路131號,台南市東區文化路131號,22.9779964,120.2329831
2001756,25,文化路67號,台南市東區文化路67號,22.977209,120.2320364
2001757,25,文化路31號 （公寓),台南市東區文化路31號 （公寓),23.1631467,120.181707
2001758,25,文化路1號,台南市東區文化路1號,22.9768789,120.2304197
2001759,25,龍山街55巷口,台南市東區龍山街55巷口,22.9825369,120.222182
2001760,25,東門路二段246號旁,台南市東區東門路二段246號旁,22.984568,120.2244871
2001761,25,崇學路289號巷口,台南市東區崇學路289號巷口,22.9830919,120.2261145
2001762,25,崇學路與崇仁街口,台南市東區崇學路與崇仁街口,22.9853009,120.2259
2001763,25,崇學路239巷口,台南市東區崇學路239巷口,22.9814879,120.2246498
2001764,25,崇學路135巷口,台南市東區崇學路135巷口,22.9795611,120.2220899
2001765,25,崇學路135巷與崇德二街口,台南市東區崇學路135巷與崇德二街口,22.9793204,120.2226738
2001766,25,崇德二街19號大樓,台南市東區崇德二街19號大樓,22.9801996,120.2200767
2001767,25,崇德一街56號和58號,台南市東區崇德一街56號和58號,22.9810039,120.2205743
2001768,25,崇德二街76巷口,台南市東區崇德二街76巷口,22.9807982,120.2215241
2001769,25,崇善路62號,台南市東區崇善路62號,22.9811913,120.2222321
2001770,25,崇善路與崇德三街口,台南市東區崇善路與崇德三街口,22.9807158,120.2230677
2001771,25,府連路434號龍山殿口,台南市東區府連路434號龍山殿口,22.9857276,120.2171733
2001772,25,府連路與府東街交叉口,台南市東區府連路與府東街交叉口,22.9862873,120.2172387
2001773,25,長榮路一段192號前光華街口,台南市東區長榮路一段192號前光華街口,22.9849545,120.2184156
2001774,25,長榮路一段與府東街口,台南市東區長榮路一段與府東街口,22.9858569,120.2186212
2001775,25,府東街62號長榮家園大門口,台南市東區府東街62號長榮家園大門口,22.9859163,120.219004
2001776,25,府東街30號林森花鄉,台南市東區府東街30號林森花鄉,22.9856706,120.2201586
2001777,25,東門路二段158巷與府東街口,台南市東區東門路二段158巷與府東街口,22.9850918,120.2209386
2001778,25,府連東路55號,台南市東區府連東路55號,22.9841793,120.2185374
2001779,25,中華東路三段336巷43弄18號,台南市東區中華東路三段336巷43弄18號,22.9749373,120.2202033
2001780,25,崇明路32號,台南市東區崇明路32號,22.9813478,120.2162518
2001781,25,崇明路68號,台南市東區崇明路68號,22.9806127,120.2167209
2001782,25,崇明路168號,台南市東區崇明路168號,22.979611,120.2175737
2001783,25,中華東路三段175號旁,台南市東區中華東路三段175號旁,22.9766488,120.226042
2001784,25,崇善路232巷35號,台南市東區崇善路232巷35號,22.9766409,120.2265365
2001785,25,崇德五街2巷11弄72號旁,台南市東區崇德五街2巷11弄72號旁,22.9765618,120.2276667
2001786,25,崇善路336號,台南市東區崇善路336號,22.976072,120.2284635
2001787,25,崇德路543號,台南市東區崇德路543號,22.9735579,120.2274958
2001788,25,崇德路471之3號,台南市東區崇德路471之3號,22.9748933,120.2265443
2001789,25,崇德七街20巷口 ,台南市東區崇德七街20巷口 ,22.9748486,120.2279719
2001790,25,崇德七街30巷71號對面,台南市東區崇德七街30巷71號對面,22.9744582,120.2286817
2001791,25,崇德九街52號旁,台南市東區崇德九街52號旁,22.9735534,120.228785
2001792,25,崇德十街50號旁,台南市東區崇德十街50號旁,22.9731271,120.2289652
2001793,25,崇德十一街64號旁,台南市東區崇德十一街64號旁,22.9725883,120.2293269
2001794,25,崇道路15號前,台南市東區崇道路15號前,22.9721869,120.225877
2001795,25,崇明十四街10號前,台南市東區崇明十四街10號前,22.9731849,120.2254809
2001796,25,崇德路508巷58號前,台南市東區崇德路508巷58號前,22.9738704,120.2258858
2001797,25,崇明十四街62號前,台南市東區崇明十四街62號前,22.9742591,120.2263179
2001798,25,崇明十三街16號前,台南市東區崇明十三街16號前,22.9738145,120.2245458
2001799,25,崇明十三街10巷100號,台南市東區崇明十三街10巷100號,22.9748885,120.2256256
2001800,25,崇明24街57號,台南市東區崇明24街57號,22.9711141,120.2254939
2001801,25,中華東路三段265號,台南市東區中華東路三段265號,22.9750018,120.2243177
2001802,25,崇德路538號,台南市東區崇德路538號,22.9728329,120.2273639
2001803,25,崇道路102號,台南市東區崇道路102號,22.9719622,120.2286175
2001804,25,崇德12街76巷1號對面,台南市東區崇德12街76巷1號對面,22.9716334,120.2296224
2001805,25,崇德十三街24號前,台南市東區崇德十三街24號前,22.9709957,120.2284436
2001806,25,崇德12街57號,台南市東區崇德12街57號,22.9717177,120.2288689
2001807,25,崇善路572號,台南市東區崇善路572號,22.9705015,120.2303678
2001808,25,崇德十四街69號前,台南市東區崇德十四街69號前,22.9708508,120.2296832
2001809,25,崇德十四街29號前,台南市東區崇德十四街29號前,22.9708291,120.2284405
2001810,25,崇德路650號前,台南市東區崇德路650號前,22.9696028,120.2273245
2001811,25,崇德路678號旁,台南市東區崇德路678號旁,22.9674005,120.2274049
2001812,25,崇明23街1-7 2-10號,台南市東區崇明23街1-7 2-10號,22.967431,120.226005
2001813,25,崇明路591號前,台南市東區崇明路591號前,22.967697,120.225825
2001814,25,崇明路589之9號,台南市東區崇明路589之9號,22.9695327,120.225839
2001815,25,崇明路553號,台南市東區崇明路553號,22.9712864,120.2260628
2001816,25,崇明15街51號前,台南市東區崇明15街51號前,22.9711141,120.2254939
2001817,25,崇德616號旁,台南市東區崇德616號旁,22.9707303,120.2272691
2001818,25,崇德五街4號,台南市東區崇德五街4號,22.9756536,120.2262435
2001819,25,崇德五街86號,台南市東區崇德五街86號,22.9768514,120.2272602
2001820,25,崇德六街49號,台南市東區崇德六街49號,22.9757578,120.2272852
2001821,25,崇德路629號,台南市東區崇德路629號,22.9712158,120.2276134
2001822,25,中華東路三段77巷34弄與107巷口,台南市東區中華東路三段77巷34弄與107巷口,22.9786504,120.2289394
2001823,25,中華東路三段77巷口,台南市東區中華東路三段77巷口,22.9791092,120.2283068
2001824,25,崇善二街82巷口,台南市東區崇善二街82巷口,22.9779729,120.2296123
2001825,25,仁和路56號,台南市東區仁和路56號,22.977368,120.2300754
2001826,25,仁和路70巷口,台南市東區仁和路70巷口,22.9757513,120.2299799
2001827,25,崇善五街與仁和路口,台南市東區崇善五街與仁和路口,22.9741733,120.2309831
2001828,25,崇善六街口,台南市東區崇善六街口,22.9737213,120.2316357
2001829,25,崇善八街50巷口,台南市東區崇善八街50巷口,22.9723138,120.2312843
2001830,25,仁和路與崇善九街口,台南市東區仁和路與崇善九街口,22.9722976,120.2324649
2001831,25,崇善十街33號路口,台南市東區崇善十街33號路口,22.9714056,120.2314221
2001832,25,崇善十街28巷與667巷口,台南市東區崇善十街28巷與667巷口,22.9712431,120.2315365
2001833,25,崇善11街12巷17弄口,台南市東區崇善11街12巷17弄口,22.9702192,120.2312466
2001834,25,崇善12街56巷1號,台南市東區崇善12街56巷1號,22.9696518,120.2328509
2001835,25,崇善12街6巷15弄口,台南市東區崇善12街6巷15弄口,22.9691036,120.2316238
2001836,25,崇善13街33號對面,台南市東區崇善13街33號對面,22.9688354,120.2325137
2001837,25,崇善東路73號幼稚園,台南市東區崇善東路73號幼稚園,22.9691099,120.2334736
2001838,25,崇善東路15巷口,台南市東區崇善東路15巷口,22.9679035,120.2324105
2001839,25,崇善五街18號大樓各2分鐘,台南市東區崇善五街18號大樓各2分鐘,22.9735595,120.2300218
2001840,25,崇德十六街67號,台南市東區崇德十六街67號,22.9698064,120.2294781
2001841,25,崇德十七街74號,台南市東區崇德十七街74號,22.9691556,120.2293647
2001842,25,崇德17街124號,台南市東區崇德17街124號,22.969062,120.230276
2001843,25,崇德19街122號,台南市東區崇德19街122號,22.9682381,120.2308591
2001844,25,崇德21街尾與崇善路口,台南市東區崇德21街尾與崇善路口,22.969625,120.230694
2001845,25,生產路401號空地旁,台南市東區生產路401號空地旁,22.9668914,120.231993
2001846,25,生產路381巷口,台南市東區生產路381巷口,22.9664164,120.2317056
2001847,25,崇德22街128號,台南市東區崇德22街128號,22.966654,120.231022
2001848,25,生產路口341號11弄口前,台南市東區生產路口341號11弄口前,22.965317,120.2162775
2001849,25,生產路333巷口,台南市東區生產路333巷口,22.9661759,120.2302642
2001850,25,生產路321巷口,台南市東區生產路321巷口,22.9658061,120.2298884
2001851,25,生產路297巷口,台南市東區生產路297巷口,22.9658317,120.2294201
2001852,25,崇德24街63號各2分鐘,台南市東區崇德24街63號各2分鐘,22.9659174,120.2292094
2001853,25,崇德23街與生產路297巷口,台南市東區崇德23街與生產路297巷口,22.9662587,120.2294213
2001854,25,崇德22街75號,台南市東區崇德22街75號,22.966928,120.2295193
2001855,25,崇德路21街64號口,台南市東區崇德路21街64號口,22.9581686,120.2275676
2001856,25,崇德20街68號前路口,台南市東區崇德20街68號前路口,22.9675979,120.2295042
2001857,25,崇德路747號,台南市東區崇德路747號,22.9678213,120.2276432
2001858,25,崇德19街8號富貴人家大樓各2分鐘,台南市東區崇德19街8號富貴人家大樓各2分鐘,22.9681662,120.2281818
2001859,25,崇德19街55號路口,台南市東區崇德19街55號路口,22.9683275,120.2295234
2001860,25,崇德18街74號路口,台南市東區崇德18街74號路口,22.9686111,120.229496
2001861,25,崇德18街16號路口,台南市東區崇德18街16號路口,22.9684861,120.2281707
2001862,25,崇德17街口,台南市東區崇德17街口,22.9691988,120.2290373
2001863,25,崇德15街35號路口,台南市東區崇德15街35號路口,22.970405,120.228644
2001864,25,仁和路139巷60弄12號前,台南市東區仁和路139巷60弄12號前,22.968914,120.235995
2001865,25,利東街27號前,台南市東區利東街27號前,22.9695027,120.2361201
2001866,25,文化路132號,台南市東區文化路132號,22.9777177,120.2336176
2001867,25,東門路三段226巷口,台南市東區東門路三段226巷口,22.9767221,120.2345396
2001868,25,東門路三段280巷口,台南市東區東門路三段280巷口,22.9752918,120.2365974
2001869,25,崇善路809號大樓前,台南市東區崇善路809號大樓前,22.967506,120.232016
2001870,25,崇善11街口,台南市東區崇善11街口,22.970355,120.2316307
2001871,25,崇善路與崇善8街口,台南市東區崇善路與崇善8街口,22.9726913,120.2295231
2001872,25,崇善路515號,台南市東區崇善路515號,22.9743198,120.2293619
2001873,25,崇善路291號,台南市東區崇善路291號,22.9778535,120.2271792
2001874,25,東門路一段267巷口,台南市東區東門路一段267巷口,22.9872551,120.2182011
2001875,25,東門路一段320號,台南市東區東門路一段320號,22.986877,120.2169675
2001876,25,東門路一段350號,台南市東區東門路一段350號,22.9866852,120.2180026
2001877,25,東門路二段30號,台南市東區東門路二段30號,22.9862855,120.2195143
2001878,25,東門路二段104巷口,台南市東區東門路二段104巷口,22.9861777,120.2202286
2001879,25,東門路二段134巷口,台南市東區東門路二段134巷口,22.9856072,120.2206625
2001880,25,東寧路170巷口,台南市東區東寧路170巷口,22.990882,120.2235798
2001881,25,東寧路248巷口,台南市東區東寧路248巷口,22.9900299,120.225475
2001882,25,東寧路296巷口,台南市東區東寧路296巷口,22.9900486,120.226865
2001883,25,東寧路472巷口,台南市東區東寧路472巷口,22.9894916,120.2297208
2001884,25,東寧路536號,台南市東區東寧路536號,22.9888537,120.231417
2001885,25,東寧路562號,台南市東區東寧路562號,22.9886017,120.232047
2001886,25,中華東路二段62~66號,台南市東區中華東路二段62~66號,22.98639,120.233002
2001887,25,中華東路二段96巷口,台南市東區中華東路二段96巷口,22.985092,120.2316654
2001888,25,中華東路三段24巷口,台南市東區中華東路三段24巷口,22.980708,120.2285854
2001889,25,中華東路三段152號前,台南市東區中華東路三段152號前,22.9783783,120.2267024
2001890,25,中華東路三段258號前,台南市東區中華東路三段258號前,22.9757785,120.224468
2001891,25,中華東路三段298號前,台南市東區中華東路三段298號前,22.9751524,120.2237573
2001892,25,中華東路三段與崇明路口,台南市東區中華東路三段與崇明路口,22.9778225,120.2208095
2001893,25,崇明路339號,台南市東區崇明路339號,22.9758999,120.2219198
2001894,25,崇明路237號,台南市東區崇明路237號,22.9773419,120.2207502
2001895,25,崇善11街71號,台南市東區崇善11街71號,22.971142,120.232615
2001896,25,崇善11街55號,台南市東區崇善11街55號,22.9706563,120.2320995
2001897,25,崇道路89號,台南市東區崇道路89號,22.972341,120.2278961
2001898,25,崇明18街47號,台南市東區崇明18街47號,22.9686427,120.2294449
2001899,25,崇明17街37號,台南市東區崇明17街37號,22.9711141,120.2254939
2001900,25,崇明16街22-28號,台南市東區崇明16街22-28號,22.9711141,120.2254939
2001901,25,崇道路24號,台南市東區崇道路24號,22.9718906,120.2264351
2001902,25,崇德路561號,台南市東區崇德路561號,22.9731705,120.2276336
2001903,25,林森路二段192巷口全家對面,台南市東區林森路二段192巷口全家對面,22.9896055,120.225721
2001904,25,林森路二段192巷24弄輿衛國街114巷口,台南市東區林森路二段192巷24弄輿衛國街114巷口,22.9893529,120.2251322
2001905,25,林森路二段192巷24弄23號,台南市東區林森路二段192巷24弄23號,22.9889039,120.2255334
2001906,25,東寧路226之1號,台南市東區東寧路226之1號,22.9907006,120.2249908
2001907,25,林森路二段192巷22號萊爾富前,台南市東區林森路二段192巷22號萊爾富前,22.9894287,120.2250612
2001908,25,東安路238~252號,台南市東區東安路238~252號,22.9965537,120.2278893
2001909,25,東安路292號,台南市東區東安路292號,22.9975711,120.2274945
2001910,25,林森路二段與長榮路三段66巷尾交叉口,台南市東區林森路二段與長榮路三段66巷尾交叉口,22.9935337,120.2238546
2001911,25,東寧路93巷口,台南市東區東寧路93巷口,22.9916377,120.222767
2001912,25,長榮路三段30巷口,台南市東區長榮路三段30巷口,22.9928863,120.2218536
2001913,25,長榮路三段58號,台南市東區長榮路三段58號,22.993615,120.2218045
2001914,25,長榮路三段86巷口,台南市東區長榮路三段86巷口,22.9940683,120.2223853
2001915,25,長榮路三段86巷20號公寓,台南市東區長榮路三段86巷20號公寓,22.9939822,120.2224002
2001916,25,勝利路103號,台南市東區勝利路103號,22.9941213,120.2178797
2001917,25,育樂街與勝利路口,台南市東區育樂街與勝利路口,22.9955257,120.2167729
2001918,25,大學路西段49號,台南市東區大學路西段49號,22.9962604,120.2171817
2001919,25,大學路12巷口,台南市東區大學路12巷口,22.9956739,120.2203729
2001920,25,長榮路三段133號,台南市東區長榮路三段133號,22.995591,120.221584
2001921,25,長榮路三段45~51號前,台南市東區長榮路三段45~51號前,22.9938205,120.2215203
2001922,25,東興路123號,台南市東區東興路123號,22.9925516,120.2288889
2001923,25,東興路31巷口,台南市東區東興路31巷口,22.9909499,120.2275991
2001924,25,東興路11巷口,台南市東區東興路11巷口,22.9904284,120.228189
2001925,25,怡東路22號,台南市東區怡東路22號,22.9907726,120.2277223
2001926,25,怡東路32號前,台南市東區怡東路32號前,22.9912098,120.2278299
2001927,25,怡東路58巷口,台南市東區怡東路58巷口,22.9918911,120.2279617
2001928,25,怡東路86巷口,台南市東區怡東路86巷口,22.9929388,120.2282798
